Kategori_Asal,Judul,Penulis,Deskripsi,ISBN,Bahasa,Penerbit,Cover_URL,Local_Path
Agama,Ensiklopedi al-qur'an 'jilid 5' : Kehidupan dunia,Muhammad Kamil Hasan al-mahami (Pengarang) ; Ahmad Fawaid Syadzili (Penerjemah),Belum ada deskripsi :(,9799947901,Indonesia,"Jakarta ; : PT Kharisma ilmu, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239596.jpg,covers\ensiklopedi_al-qur'an_'jilid_5'__kehidupan_dunia.jpg
Agama,"NU moderatisme dan pluralisme : konstelasi dinamis keagamaan, kemasyarakatan, dan kebangsaan",Faisal Ismail (Pengarang) ; Nurr (editor),"Didirikan pada tahun 1926, usia Nahdlatul Ulama tentulah sudah tidak muda lagi. Sebagai organisasi keagamaan terbesar di tanah air, Nahdlatul Ulama telah melalui berbagai rintangan karena begitu panjang waktu yang telah ia tempuh. Dan, karena panjangnya waktu yang telah ditempuh tersebut, tidak mengherankan jika Nahdlatul Ulama pun menjadi bagian tak terpisahkan dari Negara Kesatuan Republik Indonesia (NKRI). Perannya begitu penting, baik dalam hal kehidupan bermasyarakat maupun politik praktis. Buku yang ada di tangan Anda ini ditulis oleh salah seorang cendekiawan muslim Indonesia yang concern terhadap pemikiran-pemikiran keislaman. Melalui buku NU, Moderatisme, dan Pluralisme ini, ia mengurai secara apik hubungan Nahdlatul Ulama dengan pesantren, moderatisme, kritisisme, hingga Gus-Durisme. Tak hanya sampai di situ, ia juga berhasil menguraikan pergulatan Nahdlatul Ulama dalam gelanggang politik nasional sejak awal berdirinya hingga sekarang, termasuk pula pada Pemilu 2014 dan Pemilu 2019 silam. Tentu saja, buku ini sangatlah penting, terutama bagi kalangan Nahdliyin yang ingin mengkaji Nahdlatul Ulama secara serius. Sebuah buku yang sayang jika Anda lewatkan begitu saja. ; Bibliografi : halaman 439-447 ; Indeks : halaman 449-457",9786237378235,Indonesia,"Yogyakarta : IRCiSoD, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239591.jpg,"covers\nu_moderatisme_dan_pluralisme__konstelasi_dinamis_keagamaan,.jpg"
Agama,Ensiklopedi al-qur'an 'jilid 3' : Akhlak,Muhammad Kamil Hasan al-mahami (Pengarang) ; Ahmad Fawaid Syadzili (Penerjemah),Belum ada deskripsi :(,9799947901,Indonesia,"Jakarta ; : PT Kharisma ilmu, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239496.jpg,covers\ensiklopedi_al-qur'an_'jilid_3'__akhlak.jpg
Agama,Ensiklopedi al-qur'an 'jilid 2' : Konsep taqwa,Muhammad Kamil Hasan al-mahami (Pengarang) ; Ahmad Fawaid Syadzili (Penerjemah),Belum ada deskripsi :(,9799947901,Indonesia,"Jakarta ; : PT Kharisma ilmu, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239486.jpg,covers\ensiklopedi_al-qur'an_'jilid_2'__konsep_taqwa.jpg
Agama,Ensiklopedi al-qur'an 'jilid 1' : Bersama Allah,Muhammad Kamil Hasan al-mahami (Pengarang) ; Ahmad Fawaid Syadzili (Penerjemah),Belum ada deskripsi :(,9799947901,Indonesia,"Jakarta ; : PT Kharisma ilmu, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239466.jpg,covers\ensiklopedi_al-qur'an_'jilid_1'__bersama_allah.jpg
Agama,Ensiklopedi amal shaleh : Belajar dan menuntut ilmu,Tim ahnaf institute for islamic studies (Pengarang),buku ini bertujuan untuk mengenalkan sejak dini amal-amal shaleh beserta keutamaannya kepada anak-anak.,9789791234788,Indonesia,"Jakarta ; : Mirqat, 2010",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239451.jpg,covers\ensiklopedi_amal_shaleh__belajar_dan_menuntut_ilmu.jpg
Agama,Argumen puncak Allah : Kearifan dan dimensi batin syariat,Syah Waliyullah Al-Dihlawi (Pengarang) ; Nuruddin Hidayat (Penerjemah) ; Dedi Slamet Riyadi (Penyunting),Belum ada deskripsi :(,9791600783,Indonesia,"Jakarta ; : PT serambi ilmu semesta, 2005",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239426.jpg,covers\argumen_puncak_allah__kearifan_dan_dimensi_batin_syariat.jpg
Agama,Yavuz Salim : Sultan Pendiri Khilafah Utsmani (918-926 H/1512-1520 M),"RACHMAD, Abdullah (Pengarang)","Yavuz Salim SUltan pendiri Khilafah Turki Utsmani (1512-1520 M). Dia bak matahari senja. Masa kepemimpinannya singkat, namun wilayah kekuasaannya membentang luas. Kekhalifahan Utsmani yang didirkannya semakin jaya mendominasi dunia dan bertahan lebih dari 400 tahun hingga keruntuhannya (1517-1924).",9789791093392,-,"Sukoharjo : Al-Wafi Publishing, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239384.jpeg,covers\yavuz_salim__sultan_pendiri_khilafah_utsmani_(918-926_h1512-.jpg
Agama,Ensiklopedi bocah muslim : burung & serangga,Irfan Amalee (Pengarang),"Buku ini merupakan terobosan penting untuk meningkatkan wawasan anak anak muslim, orang tua, dan pendidik di bidang pengetahuan umum serta agama secara terpadu.",9793391324,Indonesia,"Bandung ; : Dar mizan, 2005",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239295.jpg,covers\ensiklopedi_bocah_muslim__burung_&_serangga.jpg
Agama,Buku pintar Al-Qur'an,Wahbah zuhaili (Pengarang) ; Imam Ghazali Masykur (Penerjemah),Belum ada deskripsi :(,9789792582223,Indonesia,"Jakarta ; : Az-ziyadah, 2009",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239279.jpg,covers\buku_pintar_al-qur'an.jpg
Agama,Zikir dan do'a 'mendirikan shalat yang khusyuk' : Mencegah manusia dari perbuatan keji dan mungkar,Mawardi Labay El-Suthani (Pengarang),Belum ada deskripsi :(,9799402042,Indonesia,"Jakarta ; : Al-mawardi prima, 2005",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239189.jpg,covers\zikir_dan_do'a_'mendirikan_shalat_yang_khusyuk'__mencegah_ma.jpg
Agama,Ensiklopedi al-qur'an 'jilid 4' : Kehidupan dunia,Muhammad Kamil Hasan al-mahami (Pengarang) ; Ahmad Fawaid Syadzili (Penerjemah),Belum ada deskripsi :(,9799947901,Indonesia,"Jakarta ; : PT Kharisma ilmu, 2007",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/239105.jpg,covers\ensiklopedi_al-qur'an_'jilid_4'__kehidupan_dunia.jpg
Agama,Buku pintar agama islam : edisi pelajar,Syamsul Rijal Hamid (Pengarang) ; LM Cendana (editor),"Pelajaran agama islam adalah dasar utama yang harus dan wajib untuk di ketahui oleh para pelajar, agar menjadi pedoman hidup sehari-hari dan juga agar para pelajar dapat mengetahui tentang islam secara keseluruhan. Buku ini berisi kumpulan pengetahuan dalam agama islam. Pokok bahasannya meliputi masalah tauhid, fikh, hadis, dan tarikh. Oleh karena keempat pengetahuan tersebut merupakan satu kesatuan yang tidak terpisahkan. Pembahasan yang disajikan di dalam buku ini dapat dijadikan pendoman secara elementer. Sebab, semua masalah yang dikemukakannya adalah masalah yang kita temui dalam kehidupan beragama kita sehari-hari dan tidak mungkin dapat dipenuhi jika hanya mengandalkan pendidikan di lingkungan sekolah. Pola penyajian tema-temanya disajikan secara sesistematis mungkin dan memakai bahasa yang sederhana serta komunikatif yang dapat dipahami oleh pelajar. Diharapkan dapat mempermudah para pelajar untuk mencari pengetahuan yang dibutuhkan. Suatu keharusan bagi kita, umat islam khususnya pelajar untuk dapat mempelajari dan memahami semua itu. Mengapa? Pertama, agar dapat meningkatkan kualitas keimanan kita. Kedua, dapat membantu pelajar dalam memahami dan mengerti tentang islam ; Bibliografi : halaman 379-384",9786239046118,Indonesia,"Bekasi : Riugha Edu, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/238706.png,covers\buku_pintar_agama_islam__edisi_pelajar.jpg
Agama,Dari membela tuhan ke membela manusia : kritik atas nalar agamaisasi kekerasan,Aksin Wijaya (Pengarang) ; Ahmad Baiquni (editor),"Perdamaian adalah bagian dari iman yang mesti kita perjuangkan dan ejawantahkan dalam kenyataan sehari-hari di mana pun dan kapan pun. Perdamaian harus mewujud dari fides ke praxis, dari iman ke amal saleh. Nah, buku ini mengetengahkan tafsir keagamaan yang antroposentris agar nilai-nilai perdamaian dan kemanusiaan universal dapat ditegakkan. Tafsir antroposentris akan melahirkan wajah Islam yang menjunjung tinggi nilai-nilai perdamaian dan kemanusiaan universal karena lebih menempatkan manusia sebagai subjek, bukan objek, dari segala hiruk-pikuk keberagaman umat muslim. ; Indeks : halaman 328-333",9786238108336,Indonesia,"Yogyakarta : IRCiSoD, 2023",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/238690.jpg,covers\dari_membela_tuhan_ke_membela_manusia__kritik_atas_nalar_aga.jpg
Agama,Budaya dan keberagamaan masyarakat melayu riau : perspektif sosiologi Al-Qur'an,Miftah Ulya (Pengarang) ; Nur Rofiah (editor),"Orang melayu riau membedakan diri mereka dengan orang melayu di wilayah dan suku-suku lain, berdasarkan pada ciri-ciri yang sudah populer. Ciri-ciri yang dimaksud adalah beragama Islam, berbahasa melayu, beradat istiadat melayu. Demikian kentalnya tiga unsur ini, menjadikan orang melayu riau memiliki slogan/semboyan Melayu identik dengan Islam, tidak melayu kalau tidak Islam, takkan melayu hilang di bumi, bumi bertuah negeri beradat. ; Bibliografi : halaman 359-378 ; Indeks : halaman 379-385",9786236225257,Indonesia,"Yogyakarta : Pustaka Ilmu, 2021; © 2021 Dr. Miftah Ulya., S.Th.I., M.A",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/238534.jpg,covers\budaya_dan_keberagamaan_masyarakat_melayu_riau__perspektif_s.jpg
Agama,Syaikh Nawani Al-Bantani : biografi sosial intelektual dan spiritual,Zulfa Mustofa (Pengarang) ; Abdurrohman Jufri (Penerjemah) ; Ahmad Ginanjar Syaban (Penyunting),"Syaikh Nawawi Al-Bantani adalah sosok ulama Nusantara kelahiran Banten berkaliber internasional. Mendapatkan banyak julukan, di antaranya al-Imam al-Muhaqqiq wa al-Fahhamah al-Mudaqqiq (Imam yang Mumpuni ilmunya), A'yan Ulama al-Qarn al-Rabi' Asyar li al-Hijrah (Tokoh Ulama Abad 14 Hijriyah), hingga Imam Ulama al-Haramain (Imam Ulama Dua Kota Suci). Beliau adalah seorang ulama dan intelektual yang sangat produktif menulis kitab, jumlah karyanya tidak kurang dari 115 kitab yang meliputi bidang ilmu fikih, tauhid, tasawuf, tafsir, dan hadis.",9786028648387,Indonesia,"Tangerang Selatan : Pustaka IIMaN, 2023; © 2022, K.H. Zulfa Mustofa",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/238237.png,covers\syaikh_nawani_al-bantani__biografi_sosial_intelektual_dan_sp.jpg
Agama,Kemanusiaan sebelum keberagamaan,"al-Jufri, Ali (Pengarang) ; Putra Nugroho (Penerjemah) ; Ahmad Baiquni (Penyunting)","Kemanusiaan Sebelum Keberagamaan adalah kumpulan tulisan Habib Ali al-Jufri antara tahun 2012 dan 2014. Gejolak Dunia Muslim yang terjadi pada masa itu tecermin dalam topik-topik yang dibahas buku ini. Dengan tulisan-tulisannya, Habib Ali al-Jufri mencoba menggambarkan pandangan tradisi Islam dan pengalaman pribadi terkait berbagai gejolak tersebut. Tidak hanya untuk Dunia Arab dan Muslim, pesan-pesannya juga ditujukan untuk seluruh umat beragama, bahkan seluruh umat manusia.",9786232420748,Indonesia,"Jakarta : Noura Books, 2021; © Habib Ali al-Jufri, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/238210.jpg,covers\kemanusiaan_sebelum_keberagamaan.jpg
Agama,Sosiologi agama : dari klasik hingga postmodern,Sindung Haryanto (Pengarang) ; Andien (editor),"Sajian sosiologi sudah sering kita dengar di masyarakat. Banyak hal dalam kehidupan yang dapat dikaji dari sudut pandang sosiologi, salah satunya agama. Agama merupakan hal mendasar setiap individu yang menyangkut hak asasi manusia. Setiap individu berhak atas agama yang dimilikinya dan melakukan kewajiban atas agamanya tersebut. Bahkan, banyak orang rela mati demi memperjuangkan suatu agama sehingga menimbulkan perpecahan.rnrnMelihat peristiwa-peristiwa yang terjadi dalam suatu agama, perlu adanya kajian yang lebih mendalam tentang sosiologi agama. Namun, di Indonesia kajian terhadap sosiologi agama masih minim dan buku-buku referensi terhadap sosiologi agama masih kurang. Oleh karena itu, perlu adanya peran dan dukungan yang lebih dari para ahli, peneliti, dan peminat persoalan agama untuk memperdalam kajian sosiologi agama.rnrnBuku Sosiologi Agama ini membahas peristiwa dan permasalahan dalam agama secara mendalam. Banyak teori yang berkembang dalam sosiologi agama terangkum dalam buku ini. Studi yang dijadikan acuan berskala internasional yang dapat dijadikan referensi bagi para peneliti agar dapat mengembangkan ilmunya di dalam negeri. Dengan demikian, buku ini dapat dijadikan referensi untuk mengisi kekurangan dan menjawab berbagai permasalahan yang terjadi selama ini dalam agama, baik skala lokal, nasional, maupun internasional. ; Bibliografi : halaman 281-308 ; Indeks : halaman 309-319",9786023130283,Indonesia,"Yogyakarta : Ar-Ruzz Media, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/237945.jpg,covers\sosiologi_agama__dari_klasik_hingga_postmodern.jpg
Agama,Hukum acara peradilan agama,Ernawati (Pengarang) ; Yayat Sri Hayati (Penyunting),"Buku ini memberikan uraian mengenai perkembangan dan kewenangan Pengadilan Agama secara lengkap dari mulai ketentuan umum pengadilan agama, sejarah peradilan agama, hingga ruang lingkup penerapan hukum perdata Islam di peradilan agama juga melengkapi buku ini, antara lain mengenai perkara perkawinan, waris, wasiat, hibah, wakaf, zakat, infak, shadaqah, serta perbankan syariah. Dinamika pembaharuan undang-undang yang ada di Pengadilan Agama juga dibahas dalam buku ini, baik setelah berlakunya Undang-Undang Nomor 3 Tahun 2006 tentang perubahan pertama dan Undang-Undang Nomor 50 Tahun 2009 tentang perubahan kedua atas Undang-Undang Nomor 7 Tahun 1989 tentang Peradilan Agama. Pertimbangan penting pengubahan Undang-Undang Peradilan Agama sebagaimana disebutkan dalam konsideran undang-undang tersebut, yaitu karena sudah tidak sesuai lagi dengan perkembangan kebutuhan hukum masyarakat dan kehidupan ketatanegaraan menurut Undang-Undang Dasar 1945. Konsideran ini merupakan landasan filosofis, politis dan sosiologis.",9786232310629,Indonesia,"Depok : Rajawali Pers, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/237795.jpg,covers\hukum_acara_peradilan_agama.jpg
Agama,"Kajian sains, sosial dan keagamaan ilmu falak multidimensi",Winda Intan Aryani (Pengarang) ; Muhammad Ikbal (penulis) ; M. Ihtirozun Ni'am (penulis) ; Masykur Rozi (penulis) ; Ashma Rimadany (penulis) ; Fajri Julia Ramdhani (penulis) ; Nila Ainatul Mardiyah (penulis) ; Muhammad Nurkhanif (penulis) ; Abdullah Sampulawa (penulis) ; Muhammad Shobaruddin (penulis) ; Moh. Khasan (editor) ; Ahmad Munif (editor),Buku yang ada di hadapan pembaca ini merupakan karya ilmiah yang diadaptasi dari sejumlah tugas akhir mahasiswa program beasiswa santri berprestasi (PBSB) kemenag RI pada program studi (Prodi) Ilmu Falak Fakultas Syari'ah & Hukum (FSH) UIN Walisongo Semarang. ; Bibliografi : halaman 307-311,9786235578002,-,"Semarang : Alinea Media Dipantara, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/237452.jpg,"covers\kajian_sains,_sosial_dan_keagamaan_ilmu_falak_multidimensi.jpg"
Agama,"Ensiklopedia lengkap ulama ushul fiqh sepanjang masa : dari biografi, dinamika keilmuan dan keagamaan, hingga metode ijtihad dari masa ke masa","Al-Maraghi, Abdullah Musthafa (Pengarang) ; Husein Muhammadv (penerjemah) ; Rusdianto (editor)","Indeks : halaman 607-620 ; Sejarah Islam meliputi perkembangan politik, sosial, ekonomi, militer dan budaya peradaban Islam. Sejarawan Jumhur mencatat bahwa Islam berasal dari kota-kota Mekah dan Madinah pada awal abad ke-7 Masehi. Penyebaran Islam melalui adat-istiadat Islam, ajaran Islam yang ditanamkan melalui perangkat budaya yang ada, dikembangkan sebelumnya, mau tidak mau akan meninggalkan warisan agama dan kepercayaan. Dari unsur-unsur yang mengelak, pembersihan unsur-unsur yang mengelak ini merupakan upaya untuk memperkuat konsep pelarian tauhid dalam ajaran Islam. Sulit dipungkiri bahwa perjalanan sejarah Islam sesungguhnya banyak diwarnai oleh sepak terjang sosok manusia-manusia berpengaruh, terutama di bidang ilmu ushul fiqh. Merekalah orang-orang penting yang turut merumuskan hukum-hukum Islam hingga diaplikasikan dalam kehidupan umat Islam di seluruh dunia.",9786237378228,Indonesia,"Yogyakarta : IRCiSoD, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/237183.jpg,covers\ensiklopedia_lengkap_ulama_ushul_fiqh_sepanjang_masa__dari_b.jpg
Agama,Menegosiasi ulang Indonesia : perubahan politik dan lembaga-lembaga agama di Manado dan Sumenep dalam era awal reformasi (1999-2005),Abdul Gaffar Karim (Pengarang) ; Rusdianto (editor),"“Kami tetap bersedia berada di ikatan keindonesiaan, tapi kali ini dengan cara kami, bukan dengan cara Jakarta.” Demikianlah sikap politik yang ditunjukkan dengan amat terang oleh banyak aktor politik lokal di awal reformasi, for better or worse. Dengan melihat ulang kasus-kasus di Manado dan Sumenep serta peran lembaga-lembaga agama dalam era awal perubahan politik di kedua daerah, buku ini memaparkan bahwa reformasi politik di tingkat lokal pada intinya adalah proses renegosiasi kontrak sosial antara para aktor politik, yang merupakan upaya kuratif terhadap persoalan-persoalan di masa lalu. Salah satu faktor penentu karakter politik lokal adalah riwayat relasinya dengan pusat kekuasaan nasional. Di Indonesia, centrum cenderung berubah lebih cepat daripada periferi. Politik di pinggiran memiliki kontinuitas sejarah lebih tinggi ketimbang pusat. Sejarah menunjukkan bahwa pinggiran telah jauh lebih tua daripada pusat. Mungkin ia pula yang bakal menunjukkan bahwa pinggiran akan berusia lebih panjang dari pusat. ; Bibliografi : halaman 378-406 ; Indeks : halaman 407-417",9786237378631,Indonesia,"Yogyakarta : IRCiSoD, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/237128.jpg,covers\menegosiasi_ulang_indonesia__perubahan_politik_dan_lembaga-l.jpg
Agama,Rahasia hati sang Nabi : karya terpilih,"Gibran, Kahlil (Pengarang) ; Anton Kurnia (penerjemah)","Kahlil Gibran, salah satu penyair Arab paling terkemuka dan paling masyhur sepanjang sejarah, terlahir sebagai Gibran bin Khalil bin Gibran pada 6 Januari 1883 di tepian Lembah Qadisha, Beshari, Lebanon. Kelak, dia berganti nama menjadi Kahlil Gibran setelah hijrah ke Amerika Serikat. Di Indonesia, karya-karya Kahlil Gibran termasuk karya penulis asing yang paling banyak diterjemahkan dan diterbitkan. Bahkan, pada sekitar akhir 1990-an sampai awal 2000-an, karya-karyanya yang diterjemahkan ke dalam bahasa Indonesia dalam beragam versi terutama puisi-puisi cintanya merajai daftar buku laris di negeri ini. Pada saat itu seakan-akan para remaja dan anak-anak muda dilanda demam Kahlil Gibran.",97860283940709,Indonesia,"Bandung : Nuansa Cendekia, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/236978.png,covers\rahasia_hati_sang_nabi__karya_terpilih.jpg
Agama,Himpunan fadhilah amal : Amalan-amalan penting menuju kebahagiaan dunia dan akhirat,Maulana Muhammad Zakariyya (Pengarang) ; A. Abdurrahman Ahmad (Penerjemah),"Buku ini adalah percik-percik cahaya kebajikan dan kemuliaan dari seorang Muhammad sang nabi agung itu,beserta para sahabat yang dengan tulus dan ikhlas dalam menjalani sesuatu yang telah diajarkannya",9792617108,Indonesia,"Yogyakarta : Citra Media, 2006",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/236823.jpg,covers\himpunan_fadhilah_amal__amalan-amalan_penting_menuju_kebahag.jpg
Agama,Menjadi kekasih Allah,Syaikh Abdul Qadir al-Jailani (Pengarang) ; Masrohan Ahmad (Penerjemah) ; Supriyanto Abdullah (Penyunting),"Dalam buku ini kita tidak hanya sekedar membaca apa yang pernah dikatakannya,kita tidak sekedar memahami apa yang pernah disampaikannya, kita tidak sekedar menikmati akan keindahan kata-kata yang pernah diucapkannya. melainkan kita telah menjalani wujud dari sifat kearifan dan kemuliaan itu sendiri",9792617051,Indonesia,"Yogyakarta : Citra Media, 2007",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/236757.jpg,covers\menjadi_kekasih_allah.jpg
